rating_id,user_id,book_id,score,created_at
1950,113,8,2,2025-04-30 00:00:00
1951,113,17,5,2025-08-19 00:00:00
1952,113,2,3,2024-10-30 00:00:00
1953,113,11,2,2024-07-21 00:00:00
1954,113,16,5,2025-05-12 00:00:00
1955,113,28,5,2024-11-10 00:00:00
1956,114,24,3,2024-05-16 00:00:00
1957,114,10,4,2025-08-12 00:00:00
1958,114,11,4,2024-06-23 00:00:00
1959,114,28,5,2026-02-09 00:00:00
1960,114,29,5,2026-02-04 00:00:00
1961,114,4,4,2025-06-23 00:00:00
1962,114,7,3,2025-06-12 00:00:00
1963,114,3,4,2025-01-07 00:00:00
1964,114,23,2,2024-07-30 00:00:00
1965,114,26,5,2024-09-29 00:00:00
1966,114,6,4,2026-04-07 00:00:00
1967,114,30,5,2025-07-14 00:00:00
1968,114,5,4,2024-12-14 00:00:00
1969,114,21,5,2024-10-27 00:00:00
1970,114,25,3,2026-01-21 00:00:00
1971,114,18,4,2025-09-26 00:00:00
1972,114,15,5,2024-09-23 00:00:00
1973,114,16,3,2025-11-19 00:00:00
1974,114,20,5,2024-10-14 00:00:00
1975,114,27,4,2025-02-26 00:00:00
1976,114,12,5,2025-06-07 00:00:00
1977,114,1,5,2024-06-19 00:00:00
1978,114,22,5,2024-07-21 00:00:00
1979,114,19,5,2024-12-02 00:00:00
1980,115,2,5,2026-02-18 00:00:00
1981,115,28,1,2024-06-01 00:00:00
1982,115,10,5,2024-11-14 00:00:00
1983,115,12,5,2026-02-17 00:00:00
1984,115,16,5,2024-10-27 00:00:00
1985,115,27,3,2024-08-17 00:00:00
1986,115,29,4,2024-10-31 00:00:00
1987,115,8,5,2024-12-24 00:00:00
1988,115,3,5,2025-07-05 00:00:00
1989,115,6,5,2026-03-21 00:00:00
1990,115,20,4,2024-11-23 00:00:00
1991,115,1,5,2025-02-16 00:00:00
1992,115,18,5,2026-01-14 00:00:00
1993,115,15,3,2025-08-05 00:00:00
1994,115,11,5,2025-11-08 00:00:00
1995,115,25,4,2024-06-27 00:00:00
1996,115,17,4,2024-12-22 00:00:00
1997,115,7,3,2026-01-21 00:00:00
1998,115,13,4,2025-01-16 00:00:00
1999,115,24,5,2025-08-23 00:00:00
2000,115,21,5,2025-07-02 00:00:00
2001,115,23,5,2025-01-24 00:00:00
2002,115,26,5,2024-08-30 00:00:00
2003,115,5,2,2025-11-30 00:00:00
2004,115,19,4,2026-04-04 00:00:00
2005,115,9,4,2024-09-30 00:00:00
2006,115,30,5,2025-06-20 00:00:00
2007,116,8,5,2025-07-27 00:00:00
2008,116,23,4,2024-10-30 00:00:00
2009,116,9,5,2026-03-04 00:00:00
2010,116,20,4,2025-08-23 00:00:00
2011,116,18,3,2024-05-24 00:00:00
2012,116,2,5,2025-09-09 00:00:00
2013,116,6,5,2025-01-18 00:00:00
2014,116,17,3,2024-08-15 00:00:00
2015,116,3,4,2026-01-27 00:00:00
2016,116,25,5,2026-02-24 00:00:00
2017,116,16,5,2025-12-16 00:00:00
2018,116,29,4,2025-09-30 00:00:00
2019,116,24,4,2025-01-10 00:00:00
2020,116,14,2,2025-06-08 00:00:00
2021,116,22,5,2026-02-15 00:00:00
2022,117,10,4,2024-11-03 00:00:00
2023,117,15,4,2024-05-29 00:00:00
2024,117,20,4,2024-08-14 00:00:00
2025,117,24,3,2025-06-03 00:00:00
2026,117,3,4,2025-11-06 00:00:00
2027,117,1,5,2025-06-01 00:00:00
2028,117,5,5,2024-06-30 00:00:00
2029,117,7,4,2025-02-28 00:00:00
2030,117,26,5,2025-09-08 00:00:00
2031,117,17,5,2025-06-24 00:00:00
2032,117,25,4,2025-06-21 00:00:00
2033,117,12,5,2025-06-12 00:00:00
2034,117,8,5,2024-10-01 00:00:00
2035,117,19,4,2025-02-27 00:00:00
2036,117,29,1,2025-03-13 00:00:00
2037,117,11,3,2025-05-03 00:00:00
2038,118,29,4,2024-10-18 00:00:00
2039,118,2,5,2024-10-07 00:00:00
2040,118,6,4,2025-07-06 00:00:00
2041,118,14,5,2026-02-20 00:00:00
2042,118,22,5,2024-05-14 00:00:00
2043,118,3,5,2025-04-26 00:00:00
2044,118,12,5,2025-09-23 00:00:00
2045,118,8,4,2025-09-09 00:00:00
2046,118,17,4,2025-05-24 00:00:00
2047,118,9,4,2025-08-12 00:00:00
2048,118,26,4,2025-12-08 00:00:00
2049,118,16,3,2025-03-06 00:00:00
2050,118,28,4,2024-12-18 00:00:00
2051,118,19,5,2024-11-22 00:00:00
2052,119,10,5,2025-09-07 00:00:00
2053,119,8,5,2025-06-24 00:00:00
2054,119,26,4,2025-09-04 00:00:00
2055,119,22,5,2025-05-02 00:00:00
2056,119,23,2,2025-02-04 00:00:00
2057,119,9,4,2026-04-04 00:00:00
2058,119,20,4,2025-09-29 00:00:00
2059,119,3,5,2025-02-05 00:00:00
2060,119,1,4,2025-04-06 00:00:00
2061,119,15,4,2026-01-25 00:00:00
2062,119,27,5,2024-11-28 00:00:00
2063,119,4,5,2024-11-18 00:00:00
2064,119,7,3,2025-12-28 00:00:00
2065,119,12,5,2025-06-10 00:00:00
2066,119,14,4,2025-09-27 00:00:00
2067,119,5,5,2024-11-27 00:00:00
2068,119,13,5,2024-11-26 00:00:00
2069,119,6,4,2026-04-14 00:00:00
2070,119,21,2,2025-03-17 00:00:00
2071,119,18,5,2026-01-18 00:00:00
2072,119,17,4,2025-06-17 00:00:00
2073,120,8,3,2025-05-08 00:00:00
2074,120,16,5,2026-01-26 00:00:00
2075,120,23,4,2026-02-22 00:00:00
2076,120,20,4,2025-01-10 00:00:00
2077,120,9,5,2025-12-14 00:00:00
2078,120,17,5,2024-07-17 00:00:00
2079,120,24,2,2025-01-05 00:00:00
2080,120,3,5,2025-12-20 00:00:00
2081,120,28,4,2024-10-25 00:00:00
2082,120,2,4,2024-08-10 00:00:00
2083,120,25,5,2024-12-27 00:00:00
2084,120,4,4,2025-12-23 00:00:00
2085,121,4,5,2024-11-15 00:00:00
2086,121,9,4,2025-02-18 00:00:00
2087,121,14,4,2026-01-24 00:00:00
2088,121,8,4,2026-01-07 00:00:00
2089,121,6,3,2024-05-01 00:00:00
2090,121,5,3,2025-05-10 00:00:00
2091,121,3,5,2024-10-11 00:00:00
2092,121,10,5,2026-02-05 00:00:00
2093,121,29,5,2025-03-19 00:00:00
2094,121,18,5,2025-12-06 00:00:00
2095,121,16,5,2025-09-15 00:00:00
2096,121,20,5,2025-05-03 00:00:00
2097,121,28,4,2025-11-26 00:00:00
2098,121,21,4,2024-11-03 00:00:00
2099,121,26,4,2024-11-01 00:00:00
2100,121,27,4,2024-05-20 00:00:00
2101,121,13,5,2025-04-12 00:00:00
2102,122,13,3,2025-12-24 00:00:00
2103,122,5,4,2024-08-14 00:00:00
2104,122,30,4,2026-02-17 00:00:00
2105,122,27,5,2025-07-26 00:00:00
2106,122,1,5,2025-04-05 00:00:00
2107,122,2,5,2025-08-12 00:00:00
2108,122,4,4,2025-02-18 00:00:00
2109,122,22,4,2024-05-04 00:00:00
2110,122,12,5,2025-07-06 00:00:00
2111,122,21,3,2026-01-30 00:00:00
2112,122,10,5,2025-08-26 00:00:00
2113,122,29,5,2024-05-12 00:00:00
2114,122,25,5,2026-03-03 00:00:00
2115,122,15,4,2025-07-18 00:00:00
2116,122,20,5,2025-08-16 00:00:00
2117,123,6,5,2026-01-29 00:00:00
2118,123,28,4,2024-08-07 00:00:00
2119,123,26,4,2025-06-10 00:00:00
2120,123,18,5,2026-01-28 00:00:00
2121,123,7,4,2025-06-14 00:00:00
2122,123,21,4,2025-04-04 00:00:00
2123,123,16,3,2024-05-06 00:00:00
2124,123,4,4,2025-05-20 00:00:00
2125,123,25,5,2025-11-18 00:00:00
2126,123,1,5,2026-04-14 00:00:00
2127,123,5,3,2024-09-12 00:00:00
2128,123,13,5,2024-10-04 00:00:00
2129,123,23,4,2025-03-19 00:00:00
2130,123,8,4,2025-10-09 00:00:00
2131,123,15,2,2024-05-02 00:00:00
2132,123,11,4,2024-06-20 00:00:00
2133,123,14,5,2025-12-02 00:00:00
2134,123,30,5,2024-11-01 00:00:00
2135,123,27,4,2025-12-15 00:00:00
2136,123,10,5,2025-07-04 00:00:00
2137,123,12,4,2025-06-03 00:00:00
2138,123,2,5,2026-03-20 00:00:00
2139,123,9,3,2024-06-16 00:00:00
2140,123,24,5,2024-12-10 00:00:00
2141,123,19,3,2025-08-22 00:00:00
2142,123,3,5,2024-07-06 00:00:00
2143,124,25,3,2024-09-24 00:00:00
2144,124,4,3,2024-08-26 00:00:00
2145,124,30,4,2024-05-09 00:00:00
2146,124,5,5,2025-12-15 00:00:00
2147,124,2,5,2025-09-22 00:00:00
2148,124,10,5,2024-10-26 00:00:00
2149,124,17,5,2025-06-23 00:00:00
2150,124,16,4,2024-09-24 00:00:00
2151,124,27,5,2025-12-04 00:00:00
2152,124,26,5,2026-04-24 00:00:00
2153,124,19,5,2024-05-01 00:00:00
2154,124,29,5,2026-02-17 00:00:00
2155,124,21,5,2025-11-16 00:00:00
2156,124,1,5,2024-08-23 00:00:00
2157,124,9,5,2025-10-29 00:00:00
2158,124,11,5,2026-03-31 00:00:00
2159,125,8,5,2025-07-06 00:00:00
2160,125,7,3,2024-05-31 00:00:00
2161,125,27,3,2026-01-18 00:00:00
2162,125,19,4,2024-08-21 00:00:00
2163,125,24,4,2025-01-20 00:00:00
2164,125,10,5,2024-10-16 00:00:00
2165,125,23,5,2025-01-27 00:00:00
2166,125,25,5,2024-06-15 00:00:00
2167,125,29,5,2025-08-21 00:00:00
2168,125,22,4,2025-08-28 00:00:00
2169,125,18,5,2025-10-20 00:00:00
2170,125,20,5,2025-04-29 00:00:00
2171,125,26,2,2024-12-25 00:00:00
2172,125,16,5,2024-06-24 00:00:00
2173,125,3,5,2024-11-14 00:00:00
2174,125,9,3,2024-11-07 00:00:00
2175,125,4,5,2024-10-18 00:00:00
2176,125,13,5,2025-06-06 00:00:00
2177,125,1,3,2025-10-10 00:00:00
2178,125,17,3,2024-07-28 00:00:00
2179,125,2,5,2025-04-09 00:00:00
2180,125,15,2,2026-04-06 00:00:00
2181,125,12,4,2025-06-05 00:00:00
2182,125,11,4,2024-08-14 00:00:00
2183,125,14,5,2025-07-10 00:00:00
2184,126,18,4,2026-04-20 00:00:00
2185,126,21,5,2025-04-09 00:00:00
2186,126,5,3,2024-12-17 00:00:00
2187,126,6,3,2026-04-20 00:00:00
2188,126,20,4,2025-03-22 00:00:00
2189,126,24,3,2025-12-20 00:00:00
2190,126,22,5,2025-09-14 00:00:00
2191,126,12,2,2026-01-02 00:00:00
2192,126,1,4,2026-02-21 00:00:00
2193,126,15,3,2025-05-30 00:00:00
2194,126,16,4,2024-06-02 00:00:00
2195,127,19,5,2025-03-07 00:00:00
2196,127,18,4,2026-04-13 00:00:00
2197,127,15,4,2025-11-08 00:00:00
2198,127,7,5,2025-06-05 00:00:00
2199,127,2,4,2025-12-05 00:00:00
2200,127,30,5,2026-04-24 00:00:00
2201,127,11,4,2025-03-30 00:00:00
2202,127,21,5,2025-09-13 00:00:00
2203,127,1,5,2024-09-30 00:00:00
2204,127,23,4,2024-07-05 00:00:00
2205,127,16,5,2024-09-22 00:00:00
2206,127,26,5,2024-05-28 00:00:00
2207,127,20,4,2025-01-25 00:00:00
2208,127,22,5,2025-08-30 00:00:00
2209,127,24,5,2025-05-12 00:00:00
2210,127,4,5,2024-07-18 00:00:00
2211,127,5,4,2025-01-20 00:00:00
2212,127,28,5,2025-09-13 00:00:00
2213,127,3,3,2025-03-29 00:00:00
2214,127,8,5,2025-04-19 00:00:00
2215,127,9,5,2025-06-27 00:00:00
2216,127,25,3,2025-01-15 00:00:00
2217,128,5,5,2026-04-09 00:00:00
2218,128,11,1,2025-05-26 00:00:00
2219,128,9,5,2025-04-30 00:00:00
2220,128,17,3,2025-09-24 00:00:00
2221,128,10,4,2026-02-22 00:00:00
2222,128,18,4,2025-06-11 00:00:00
2223,128,4,4,2025-01-28 00:00:00
2224,128,22,4,2024-05-10 00:00:00
2225,128,12,4,2026-01-17 00:00:00
2226,128,20,5,2025-11-18 00:00:00
2227,128,21,5,2025-11-14 00:00:00
2228,128,23,5,2025-11-19 00:00:00
2229,128,15,4,2024-07-26 00:00:00
2230,128,29,4,2025-07-17 00:00:00
2231,128,13,5,2026-01-04 00:00:00
2232,128,3,5,2025-01-30 00:00:00
2233,128,19,2,2026-03-21 00:00:00
2234,128,1,4,2025-01-01 00:00:00
2235,128,6,4,2025-11-07 00:00:00
2236,128,8,5,2025-02-03 00:00:00
2237,128,30,4,2025-01-27 00:00:00
2238,128,25,5,2024-12-13 00:00:00
2239,128,24,5,2025-05-18 00:00:00
2240,129,15,4,2025-05-15 00:00:00
2241,129,3,4,2025-08-06 00:00:00
2242,129,27,4,2024-12-16 00:00:00
2243,129,18,3,2026-02-04 00:00:00
2244,129,12,5,2024-06-17 00:00:00
2245,129,28,5,2026-04-07 00:00:00
2246,129,26,5,2025-08-25 00:00:00
2247,129,24,3,2026-02-23 00:00:00
2248,129,16,3,2026-01-31 00:00:00
2249,129,29,5,2026-04-21 00:00:00
2250,129,23,5,2024-08-06 00:00:00
2251,129,7,2,2024-09-11 00:00:00
2252,130,17,4,2026-02-28 00:00:00
2253,130,15,4,2025-02-14 00:00:00
2254,130,20,3,2026-04-18 00:00:00
2255,130,27,5,2025-06-08 00:00:00
2256,130,30,4,2025-04-25 00:00:00
2257,130,9,5,2024-09-25 00:00:00
2258,130,4,4,2025-01-24 00:00:00
2259,130,16,4,2024-12-25 00:00:00
2260,130,19,5,2024-12-16 00:00:00
2261,130,8,4,2025-09-09 00:00:00
2262,130,3,4,2024-05-23 00:00:00
2263,130,29,5,2025-01-13 00:00:00
2264,130,23,4,2025-03-14 00:00:00
2265,130,10,5,2025-01-22 00:00:00
2266,130,21,3,2025-04-01 00:00:00
2267,130,24,4,2025-12-09 00:00:00
2268,130,2,5,2025-04-05 00:00:00
2269,130,14,5,2024-07-22 00:00:00
2270,130,12,3,2025-04-21 00:00:00
2271,130,25,1,2025-11-27 00:00:00
2272,130,11,4,2025-10-24 00:00:00
2273,130,22,3,2026-04-14 00:00:00
2274,130,18,4,2025-11-28 00:00:00
2275,130,13,3,2026-04-08 00:00:00
2276,131,16,4,2026-01-23 00:00:00
2277,131,12,4,2025-11-30 00:00:00
2278,131,3,4,2024-11-05 00:00:00
2279,131,24,5,2026-02-21 00:00:00
2280,131,23,4,2025-10-15 00:00:00
2281,131,27,5,2024-05-02 00:00:00
2282,131,29,3,2024-12-31 00:00:00
2283,131,1,3,2024-07-21 00:00:00
2284,131,30,1,2025-05-01 00:00:00
2285,131,9,5,2024-10-02 00:00:00
2286,131,5,3,2025-07-25 00:00:00
2287,131,20,5,2025-06-13 00:00:00
2288,131,14,4,2024-07-08 00:00:00
2289,131,8,3,2025-07-02 00:00:00
2290,131,18,5,2024-11-10 00:00:00
2291,131,19,5,2025-07-15 00:00:00
2292,131,22,3,2025-04-10 00:00:00
2293,131,7,4,2026-04-19 00:00:00
2294,131,4,3,2025-12-04 00:00:00
2295,131,26,3,2026-04-01 00:00:00
2296,131,15,5,2025-02-23 00:00:00
2297,131,25,2,2025-01-09 00:00:00
2298,131,13,5,2025-01-28 00:00:00
2299,131,6,4,2024-10-09 00:00:00
2300,131,2,4,2025-06-13 00:00:00
2301,132,23,5,2024-10-16 00:00:00
2302,132,12,5,2025-09-30 00:00:00
2303,132,9,4,2025-08-06 00:00:00
2304,132,25,3,2024-07-09 00:00:00
2305,132,6,5,2026-04-06 00:00:00
2306,132,4,2,2024-12-26 00:00:00
2307,132,24,2,2025-09-04 00:00:00
2308,132,1,5,2025-12-11 00:00:00
2309,132,26,4,2025-06-04 00:00:00
2310,132,16,4,2024-07-20 00:00:00
2311,132,3,5,2024-11-24 00:00:00
2312,132,10,5,2026-04-06 00:00:00
2313,132,20,5,2024-10-14 00:00:00
2314,133,15,4,2025-09-21 00:00:00
2315,133,1,5,2025-10-01 00:00:00
2316,133,27,4,2025-03-29 00:00:00
2317,133,13,5,2025-03-26 00:00:00
2318,133,2,4,2024-12-13 00:00:00
2319,133,14,5,2024-06-16 00:00:00
2320,133,11,5,2025-08-19 00:00:00
2321,133,25,2,2026-04-30 00:00:00
2322,133,3,5,2026-04-19 00:00:00
2323,133,19,5,2025-06-24 00:00:00
2324,133,17,4,2024-09-26 00:00:00
2325,133,28,5,2026-01-21 00:00:00
2326,134,11,4,2024-05-11 00:00:00
2327,134,24,4,2026-03-13 00:00:00
2328,134,26,3,2024-08-26 00:00:00
2329,134,7,4,2025-01-02 00:00:00
2330,134,15,4,2025-04-13 00:00:00
2331,134,28,5,2025-04-15 00:00:00
2332,134,19,5,2025-06-06 00:00:00
2333,134,20,5,2025-05-10 00:00:00
2334,134,12,5,2025-04-14 00:00:00
2335,134,10,5,2025-07-05 00:00:00
2336,134,14,4,2024-06-08 00:00:00
2337,135,17,2,2025-12-28 00:00:00
2338,135,4,3,2024-06-03 00:00:00
2339,135,1,3,2025-01-22 00:00:00
2340,135,6,5,2025-02-22 00:00:00
2341,135,29,5,2024-06-22 00:00:00
2342,135,3,5,2025-05-14 00:00:00
2343,135,21,4,2025-06-23 00:00:00
2344,135,23,5,2024-07-19 00:00:00
2345,135,20,4,2026-03-19 00:00:00
2346,135,5,5,2024-12-05 00:00:00
2347,135,2,4,2026-03-30 00:00:00
2348,135,16,4,2025-04-03 00:00:00
2349,135,11,5,2025-02-22 00:00:00
2350,135,28,5,2024-05-29 00:00:00
2351,135,27,4,2026-04-03 00:00:00
2352,135,18,4,2024-12-17 00:00:00
2353,135,8,5,2024-12-30 00:00:00
2354,135,9,3,2026-02-05 00:00:00
2355,135,30,3,2025-01-20 00:00:00
2356,135,26,5,2025-08-26 00:00:00
2357,135,7,4,2025-01-05 00:00:00
2358,135,15,2,2025-06-17 00:00:00
2359,135,24,5,2025-09-21 00:00:00
2360,135,13,4,2026-04-20 00:00:00
2361,135,10,5,2024-08-31 00:00:00
2362,135,12,5,2024-11-28 00:00:00
2363,135,19,4,2024-12-02 00:00:00
2364,136,25,2,2025-08-04 00:00:00
2365,136,6,5,2024-06-19 00:00:00
2366,136,8,5,2024-11-27 00:00:00
2367,136,10,5,2025-12-28 00:00:00
2368,136,22,2,2026-02-01 00:00:00
2369,136,7,4,2024-06-19 00:00:00
2370,136,29,4,2024-10-07 00:00:00
2371,136,13,3,2024-06-27 00:00:00
2372,136,11,3,2025-03-03 00:00:00
2373,136,19,3,2025-09-05 00:00:00
2374,136,4,4,2025-12-15 00:00:00
2375,136,24,5,2026-04-19 00:00:00
2376,136,12,4,2024-11-24 00:00:00
2377,136,1,5,2026-01-05 00:00:00
2378,136,27,5,2024-09-08 00:00:00
2379,137,8,5,2024-11-23 00:00:00
2380,137,5,4,2025-01-05 00:00:00
2381,137,27,4,2024-05-22 00:00:00
2382,137,28,5,2024-11-01 00:00:00
2383,137,14,4,2024-07-23 00:00:00
2384,137,17,3,2025-07-27 00:00:00
2385,137,6,5,2024-08-30 00:00:00
2386,137,16,5,2025-06-03 00:00:00
2387,137,23,5,2025-05-09 00:00:00
2388,137,1,5,2025-05-22 00:00:00
2389,137,10,4,2025-03-05 00:00:00
2390,137,26,4,2024-06-14 00:00:00
2391,137,25,5,2024-08-11 00:00:00
2392,137,24,5,2024-05-26 00:00:00
2393,137,12,4,2024-05-01 00:00:00
2394,137,18,4,2025-06-06 00:00:00
2395,137,4,3,2025-01-12 00:00:00
2396,137,15,4,2025-11-04 00:00:00
2397,137,13,4,2024-07-16 00:00:00
2398,137,21,4,2025-10-25 00:00:00
2399,137,3,5,2025-04-12 00:00:00
2400,137,20,3,2024-12-21 00:00:00
2401,137,30,5,2024-10-27 00:00:00
2402,137,29,4,2025-08-13 00:00:00
2403,137,19,4,2025-08-15 00:00:00
2404,137,9,4,2024-10-14 00:00:00
2405,138,20,4,2024-08-10 00:00:00
2406,138,25,5,2024-12-19 00:00:00
2407,138,16,3,2025-08-21 00:00:00
2408,138,30,5,2025-09-16 00:00:00
2409,138,21,3,2025-11-04 00:00:00
2410,138,3,5,2026-01-11 00:00:00
2411,138,8,2,2025-02-09 00:00:00
2412,138,14,5,2025-01-29 00:00:00
2413,138,27,3,2026-01-18 00:00:00
2414,138,13,5,2024-05-01 00:00:00
2415,138,12,4,2025-04-02 00:00:00
2416,138,2,5,2026-04-07 00:00:00
2417,138,6,4,2025-07-26 00:00:00
2418,138,26,4,2025-02-07 00:00:00
2419,138,19,5,2025-06-05 00:00:00
2420,138,15,2,2024-11-27 00:00:00
2421,138,1,5,2024-08-17 00:00:00
2422,138,9,3,2024-05-10 00:00:00
2423,138,17,2,2024-05-15 00:00:00
2424,138,11,5,2025-11-09 00:00:00
2425,138,5,5,2025-09-30 00:00:00
2426,138,18,4,2025-03-12 00:00:00
2427,139,22,3,2025-01-04 00:00:00
2428,139,12,5,2025-11-10 00:00:00
2429,139,29,3,2024-08-21 00:00:00
2430,139,19,5,2026-01-17 00:00:00
2431,139,11,3,2025-10-29 00:00:00
2432,139,24,5,2024-10-11 00:00:00
2433,139,8,5,2025-11-25 00:00:00
2434,139,9,4,2025-08-22 00:00:00
2435,139,26,5,2025-06-01 00:00:00
2436,139,21,5,2025-07-26 00:00:00
2437,139,7,4,2026-04-09 00:00:00
2438,139,4,4,2025-03-23 00:00:00
2439,139,27,3,2025-01-05 00:00:00
2440,139,3,3,2025-08-26 00:00:00
2441,139,17,5,2025-04-19 00:00:00
2442,139,20,5,2025-01-12 00:00:00
2443,139,6,3,2025-11-02 00:00:00
2444,139,25,5,2025-11-16 00:00:00
2445,140,22,3,2026-03-09 00:00:00
2446,140,8,3,2024-07-14 00:00:00
2447,140,3,5,2025-04-12 00:00:00
2448,140,20,3,2025-03-31 00:00:00
2449,140,9,5,2026-02-10 00:00:00
2450,140,7,4,2025-05-02 00:00:00
2451,140,18,5,2024-10-13 00:00:00
2452,140,2,4,2024-12-26 00:00:00
2453,140,27,3,2025-10-14 00:00:00
2454,140,28,4,2024-11-28 00:00:00
2455,140,19,3,2025-12-02 00:00:00
2456,141,20,5,2024-08-30 00:00:00
2457,141,6,5,2025-08-22 00:00:00
2458,141,16,3,2026-04-08 00:00:00
2459,141,26,4,2025-07-26 00:00:00
2460,141,19,4,2024-11-25 00:00:00
2461,141,3,5,2026-03-09 00:00:00
2462,141,7,5,2025-06-27 00:00:00
2463,141,2,5,2026-01-11 00:00:00
2464,141,25,5,2024-10-09 00:00:00
2465,141,13,3,2025-08-19 00:00:00
2466,141,18,4,2026-01-20 00:00:00
2467,141,30,5,2024-11-29 00:00:00
2468,141,11,4,2025-03-17 00:00:00
2469,141,21,4,2025-05-26 00:00:00
2470,141,27,3,2025-11-15 00:00:00
2471,141,17,4,2024-06-21 00:00:00
2472,141,8,3,2026-03-03 00:00:00
2473,141,12,4,2025-02-12 00:00:00
2474,141,1,3,2025-01-01 00:00:00
2475,141,23,5,2025-05-24 00:00:00
2476,141,4,5,2025-06-19 00:00:00
2477,141,10,3,2024-12-13 00:00:00
2478,141,22,5,2025-03-21 00:00:00
2479,141,9,5,2025-02-14 00:00:00
2480,141,24,5,2025-08-24 00:00:00
2481,141,14,4,2025-05-21 00:00:00
2482,141,29,4,2024-08-31 00:00:00
2483,142,3,3,2026-03-24 00:00:00
2484,142,7,2,2025-11-30 00:00:00
2485,142,6,4,2025-12-22 00:00:00
2486,142,23,3,2026-02-14 00:00:00
2487,142,2,3,2025-05-25 00:00:00
2488,142,15,5,2024-12-23 00:00:00
2489,142,28,4,2025-12-26 00:00:00
2490,142,8,5,2024-05-04 00:00:00
2491,142,25,3,2025-01-01 00:00:00
2492,142,12,5,2025-11-21 00:00:00
2493,142,16,4,2025-05-12 00:00:00
2494,142,14,2,2026-03-29 00:00:00
2495,142,13,5,2025-03-28 00:00:00
2496,142,22,4,2025-01-11 00:00:00
2497,142,18,5,2025-03-19 00:00:00
2498,142,10,5,2025-06-03 00:00:00
2499,142,20,4,2025-05-31 00:00:00
2500,142,24,5,2024-06-25 00:00:00
2501,142,1,4,2026-04-23 00:00:00
2502,142,21,5,2025-08-17 00:00:00
2503,142,9,5,2025-05-23 00:00:00
2504,142,26,3,2025-08-28 00:00:00
2505,143,1,2,2024-08-24 00:00:00
2506,143,15,5,2024-12-08 00:00:00
2507,143,8,5,2025-09-24 00:00:00
2508,143,10,5,2026-01-02 00:00:00
2509,143,20,5,2024-10-03 00:00:00
2510,143,26,5,2024-10-19 00:00:00
2511,143,9,5,2026-04-16 00:00:00
2512,143,6,5,2026-02-08 00:00:00
2513,143,25,4,2024-12-25 00:00:00
2514,143,5,2,2025-12-19 00:00:00
2515,143,23,5,2025-08-09 00:00:00
2516,143,13,3,2025-07-05 00:00:00
2517,143,30,5,2025-03-01 00:00:00
2518,143,29,4,2025-10-04 00:00:00
2519,143,7,5,2025-04-25 00:00:00
2520,143,19,3,2025-06-18 00:00:00
2521,143,11,5,2024-05-22 00:00:00
2522,143,18,4,2026-02-19 00:00:00
2523,143,2,2,2025-11-22 00:00:00
2524,143,17,5,2026-04-27 00:00:00
2525,143,21,5,2025-07-28 00:00:00
2526,143,4,5,2025-01-23 00:00:00
2527,143,24,4,2024-12-04 00:00:00
2528,143,27,5,2024-11-23 00:00:00
2529,143,12,4,2026-02-04 00:00:00
2530,143,16,4,2026-01-26 00:00:00
2531,144,21,5,2025-08-22 00:00:00
2532,144,11,5,2025-07-04 00:00:00
2533,144,10,2,2026-01-11 00:00:00
2534,144,26,3,2024-06-19 00:00:00
2535,144,23,5,2024-05-18 00:00:00
2536,144,30,4,2025-11-25 00:00:00
2537,144,9,4,2026-02-13 00:00:00
2538,144,20,5,2025-04-23 00:00:00
2539,144,19,2,2025-06-19 00:00:00
2540,144,6,5,2025-03-10 00:00:00
2541,144,3,3,2025-05-30 00:00:00
2542,144,24,3,2025-12-11 00:00:00
2543,144,15,5,2024-08-21 00:00:00
2544,144,16,4,2025-04-24 00:00:00
2545,144,28,4,2025-05-24 00:00:00
2546,144,27,4,2025-12-25 00:00:00
2547,144,25,3,2025-09-25 00:00:00
2548,144,1,4,2025-09-05 00:00:00
2549,144,4,2,2025-06-16 00:00:00
2550,144,13,5,2024-05-01 00:00:00
2551,144,18,4,2024-09-16 00:00:00
2552,145,16,5,2025-08-19 00:00:00
2553,145,18,3,2026-03-20 00:00:00
2554,145,21,3,2026-03-14 00:00:00
2555,145,14,5,2024-05-30 00:00:00
2556,145,19,4,2025-09-19 00:00:00
2557,145,25,3,2026-01-05 00:00:00
2558,145,15,4,2026-01-07 00:00:00
2559,145,11,5,2026-04-16 00:00:00
2560,145,4,4,2025-05-16 00:00:00
2561,145,7,3,2025-12-01 00:00:00
2562,145,13,5,2025-04-18 00:00:00
2563,145,12,5,2025-04-08 00:00:00
2564,145,30,5,2024-06-03 00:00:00
2565,145,28,3,2024-06-20 00:00:00
2566,145,6,3,2025-10-01 00:00:00
2567,145,29,4,2025-10-20 00:00:00
2568,145,17,5,2024-06-21 00:00:00
2569,145,8,4,2025-07-24 00:00:00
2570,145,1,5,2026-04-27 00:00:00
2571,145,26,4,2026-02-27 00:00:00
2572,145,22,5,2025-01-16 00:00:00
2573,145,10,4,2025-10-04 00:00:00
2574,145,5,4,2025-07-10 00:00:00
2575,145,23,3,2025-07-18 00:00:00
2576,145,3,3,2025-01-01 00:00:00
2577,145,24,5,2024-09-07 00:00:00
2578,145,9,5,2024-07-10 00:00:00
2579,146,12,4,2025-08-23 00:00:00
2580,146,21,5,2025-04-30 00:00:00
2581,146,4,4,2025-08-27 00:00:00
2582,146,16,4,2024-12-12 00:00:00
2583,146,15,3,2024-10-02 00:00:00
2584,146,29,1,2026-02-11 00:00:00
